TIPO LINEA;TIPO;LETRA;NUMERO FORMATEADO;FECHA;CAEA NRO;CAEA VTO;COD CLIENTE;CUIT;RAZON SOCIAL;RESUMEN;TIPO PEDIDO;CODIGO BARRA;DESCRIPCION;PCIO VTA PUB;BASE EXCENTA+GRAVADO;IVA;OTROS IMPUESTOS;IMPORTE TOTAL;UNIDADES;LINEAS;CLASIF PRODUCTO;LABORATORIO;CONDICION IVA;PORC IVA;PCIO UNITARIO
Detalle;FC;A;1114-08075649;;;;;;;;;7796285255473;MIRANDA COM.RE X28;398366.85;255504.29;0;1916.28;257420.57;15;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;17033.61933
Detalle;FC;A;1114-08075649;;;;;;;;;7796285050467;EGESTAN FOLICO 5MG COMPR. X30;62866.92;40321.53;0;302.41;40623.94;4;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;10080.3825
Detalle;FC;A;1114-08075649;;;;;;;;;7796285050719;LAMIRAX 200MG COM.DIS X30;787788.1;505270.95;0;3789.53;509060.48;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;50527.095
Detalle;FC;A;1114-08075649;;;;;;;;;7796285270988;EUTHYROX 175MCG COMPR. X50;274559.52;176096.82;0;1320.73;177417.55;6;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;29349.47
Detalle;FC;A;1114-08075649;;;;;;;;;7796285053017;DIVA TOTAL COM.RE X28;617346.24;400210.54;0;3001.58;403212.12;21;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;19057.64476
Detalle;FC;A;1114-08075649;;;;;;;;;7796285048969;CRONOPEN 500MG COM.RE X3;399281.4;256090.75;0;1920.68;258011.43;30;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;8536.35833
Detalle;FC;A;1114-08075649;;;;;;;;;7796285279646;LEVAL 20MG COMPR. X4;169970.12;109015.34;0;817.62;109832.96;4;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;27253.835
Detalle;FC;A;1114-08075649;;;;;;;;;7796285275242;BENADRYL ANTITUSIVO JARABE X240ML;272381.4;174699.76;0;1310.25;176010.01;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;17469.976
Detalle;FC;A;1114-08075649;;;;;;;;;7796285272678;ZARATOR PLUS 10MG COMPR. X30;154225.52;98917.07;0;741.88;99658.95;4;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;24729.2675
Detalle;FC;A;1114-08075649;;;;;;;;;7796285271015;EUTHYROX 50MCG COMPR. X50;201880.6;129482.04;0;971.12;130453.16;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;12948.204
Detalle;FC;A;1114-08075649;;;;;;;;;7791848358011;ROLAST 4MG COM.MA. X30;61459.5;39418.85;0;295.64;39714.49;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;19709.425
Detalle;FC;A;1114-08075649;;;;;;;;;7796285050481;LANX 25MG. COMPR. X30;303694.86;194783.63;0;1460.88;196244.51;14;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13913.11643
Detalle;FC;A;1114-08075649;;;;;;;;;7796285051709;FENSARTAN 50MG COM.RE X30;324174.6;207919.03;0;1559.39;209478.42;15;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13861.26867
Detalle;FC;A;1114-08075649;;;;;;;;;7796285052720;DIVA COM.RE X28;567141.8;367664.27;0;2757.48;370421.75;20;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;18383.2135
Detalle;FC;A;1114-08075649;;;;;;;;;7796285279615;SULOS 0.4MG CAPSU. X30;94367.92;60525.63;0;453.94;60979.57;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;30262.815
Detalle;FC;A;1114-08075649;;;;;;;;;7795342000063;TRASTOCIR 100MG COMPR. X60;244264.76;156666.35;0;1175;157841.35;4;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;39166.5875
Detalle;FC;A;1114-08075649;;;;;;;;;7796285271015;EUTHYROX 50MCG COMPR. X50;60564.18;38844.61;0;291.33;39135.94;3;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;12948.20333
Detalle;FC;A;1114-08075649;;;;;;;;;7796285050863;MILEVA 35 COM.RE X21;75219.56;48244.27;0;361.83;48606.1;4;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;12061.0675
Detalle;FC;A;1114-08075649;;;;;;;;;7791848280909;COROSAN D 80/12.5MG COM.RE X30;404399.52;259373.5;0;1945.3;261318.8;14;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;18526.67857
Detalle;FC;A;1114-08075649;;;;;;;;;7796285270995;EUTHYROX 200MCG COMPR. X50;285588;183170.25;0;1373.78;184544.03;6;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;30528.375
Detalle;FC;A;1114-08075649;;;;;;;;;7796285054717;FENSARTAN CRONOS COM.RE X30;294414.56;188831.37;0;1416.24;190247.61;8;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;23603.92125
Detalle;FC;A;1114-08075649;;;;;;;;;7796285278984;VERATEN 25MG COMPR. X30;197792.8;126860.28;0;951.45;127811.73;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;12686.028
Detalle;FC;A;1114-08075649;;;;;;;;;7796285051709;FENSARTAN 50MG COM.RE X30;108058.2;69306.34;0;519.8;69826.14;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13861.268
Detalle;FC;A;1114-08075649;;;;;;;;;5000456063647;DACTILUS 10MG COM.RE X28;233631.68;149846.51;0;1123.85;150970.36;4;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;37461.6275
Detalle;FC;A;1114-08075649;;;;;;;;;7796285283247;SLINDA 4MG COM.RE X28;136825.8;87757.26;0;658.18;88415.44;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;17551.452
Detalle;FC;A;1114-08075649;;;;;;;;;7796285055400;FENSARTAN UNIMAX 50MG COMPR. X30;51360.48;32941.53;0;247.06;33188.59;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;16470.765
Detalle;FC;A;1114-08075649;;;;;;;;;7791848282026;NEFAZAN COMPR. X30;996229.26;638960.78;0;4792.21;643752.99;18;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;35497.82111
Detalle;FC;A;1114-08075649;;;;;;;;;7796285279615;SULOS 0.4MG CAPSU. X30;471839.6;302628.14;0;2269.71;304897.85;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;30262.814
Detalle;FC;A;1114-08075649;;;;;;;;;7796285053543;FENSARTAN D COM.RE X30;610235.52;391392.36;0;2935.44;394327.8;24;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;16308.015
Detalle;FC;A;1114-08075649;;;;;;;;;7796285286736;DELTISONA B GOTAS X20ML;94296.48;60479.83;0;453.6;60933.43;12;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;5039.98583
Detalle;FC;A;1114-08075649;;;;;;;;;7796285271022;EUTHYROX 75MCG COMPR. X50;449028.2;287997.38;0;2159.98;290157.36;20;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;14399.869
Detalle;FC;A;1114-08075649;;;;;;;;;7796285278960;VERATEN 6.25MG COMPR. X30;131366.5;84255.67;0;631.92;84887.59;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;8425.567
Detalle;FC;A;1114-08075649;;;;;;;;;7796285271800;ZARATOR 20MG COMPR. X30;1457030.9;934509.37;0;7008.82;941518.19;26;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;35942.66808
Detalle;FC;A;1114-08075649;;;;;;;;;7796285283391;FOSFOLEA POLV.EN.SOBR. X1;156758.48;100541.63;0;754.06;101295.69;8;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;12567.70375
Detalle;FC;A;1114-08075649;;;;;;;;;7796285282882;LINUS DUO CAPSU. X30;659418.8;422937.59;0;3172.03;426109.62;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;42293.759
Detalle;FC;A;1114-08075649;;;;;;;;;7795326000874;TRASTOCIR 100MG COMPR. X30;173911.8;111543.41;0;836.58;112379.99;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;22308.682
Detalle;FC;A;1114-08075649;;;;;;;;;7791848360014;ROLAST 10MG COM.RE X30;161819.5;103787.72;0;778.41;104566.13;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;20757.544
Detalle;FC;A;1114-08075649;;;;;;;;;7796285285425;RISTONEL 50 COM.RE X30;1048385.8;672412.95;0;5043.1;677456.05;14;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;48029.49643
Detalle;FC;A;1114-08075649;;;;;;;;;7791848205070;HOLOMAGNESIO B6 COMPR. X20;172517.6;110649.21;0;829.87;111479.08;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;22129.842
Detalle;FC;A;1114-08075649;;;;;;;;;7796285051709;FENSARTAN 50MG COM.RE X30;648349.2;415838.06;0;3118.79;418956.85;30;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;13861.26867
Detalle;FC;A;1114-08075649;;;;;;;;;7796285054175;DARISEC 7.5MG COM.RE X30;314102.1;201458.59;0;1510.94;202969.53;6;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;33576.43167
Detalle;FC;A;1114-08075649;;;;;;;;;7796285047696;LISOVYR 800 COM.RE X40;398642.24;255680.88;0;1917.61;257598.49;8;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;31960.11
Detalle;FC;A;1114-08075649;;;;;;;;;7796285286729;DELTISONA B 40MG COMPR. X20;1072953.28;688170.02;0;5161.28;693331.3;28;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;24577.50071
Detalle;FC;A;1114-08075649;;;;;;;;;7796285050870;FEMEXIN 28 COMPR. X28;43826.64;28109.47;0;210.82;28320.29;6;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;4684.91167
Detalle;FC;A;1114-08075649;;;;;;;;;7791848278784;COROSAN 160MG COMPR. X30;478238.18;306732.06;0;2300.49;309032.55;14;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;21909.43286
Detalle;FC;A;1114-08075649;;;;;;;;;7796285270957;EUTHYROX 100MCG COMPR. X50;567944.8;364267.98;0;2732.01;366999.99;20;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;18213.399
Detalle;FC;A;1114-08075649;;;;;;;;;7796285271602;LANX EP 25MG COM.RE X30;161610.7;103653.8;0;777.4;104431.2;5;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;20730.76
Detalle;FC;A;1114-08075649;;;;;;;;;7796285048969;CRONOPEN 500MG COM.RE X3;465828.3;298772.54;0;2240.79;301013.33;35;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;8536.35829
Detalle;FC;A;1114-08075649;;;;;;;;;7796285050498;LANX 100MG. COMPR. X30;221624.56;142145.44;0;1066.09;143211.53;8;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;17768.18
Detalle;FC;A;1114-08075649;;;;;;;;;7796285052799;ARAMIX 10MG COM.RE X30;815304.24;522919.43;0;3921.9;526841.33;24;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;21788.30958
Detalle;FC;A;1114-08075649;;;;;;;;;7796285271008;EUTHYROX 25MCG COMPR. X50;155492.72;99729.85;0;747.97;100477.82;8;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;12466.23125
Detalle;FC;A;1114-08075649;;;;;;;;;7796285285524;ESLIPEL 100MG COM.RE X28;172990.84;110952.76;0;832.15;111784.91;2;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;55476.38
Detalle;FC;A;1114-08075649;;;;;;;;;7796285271039;EUTHYROX 88MCG COMPR. X50;270676.4;173606.26;0;1302.05;174908.31;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;17360.626
Cabecera;FC;A;1114-08076369;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;93607.57;0;702.06;94309.63;15;1;;;;;
Detalle;FC;A;1114-08076369;;;;;;;;;7795338013411;PANTUS BALIARDA 40MG COMPR. X15;145947.45;93607.57;0;702.06;94309.63;15;;Eticos;BALIARDA S A ;Producto Exento;0;6240.50467
Cabecera;FC;A;1114-08076399;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;683872.31;0;5129.05;689001.36;43;7;;;;;
Detalle;FC;A;1114-08076399;;;;;;;;;8054083026190;ZYPRED SUSP.OFT. X6ML;161891.84;94902.13;0;711.77;95613.9;4;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;23725.5325
Detalle;FC;A;1114-08076399;;;;;;;;;8054083026312;ALPHAGAN-P SOL.OFT. X5ML;135605.72;84169.08;0;631.27;84800.35;4;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;21042.27
Detalle;FC;A;1114-08076399;;;;;;;;;8054083026435;COMBIGAN SOL.OFT. X5ML;254774.32;140565.12;0;1054.24;141619.36;8;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;17570.64
Detalle;FC;A;1114-08076399;;;;;;;;;8054083026275;GANFORT SOL.OFT. X3ML;195361.2;121258.66;0;909.44;122168.1;5;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;24251.732
Detalle;FC;A;1114-08076399;;;;;;;;;8054083025711;LUMIGAN 0.01% SOL.OFT. X3ML;135611.56;84172.68;0;631.3;84803.98;4;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;21043.17
Detalle;FC;A;1114-08076399;;;;;;;;;8054083025674;REFRESH TEARS GOTAS.OFTAL. X10ML;86343.3;47637.7;0;357.28;47994.98;6;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;7939.61667
Detalle;FC;A;1114-08076399;;;;;;;;;8054083025988;OPTIVE SOL.OFT. X10ML;201490.2;111166.94;0;833.75;112000.69;12;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;9263.91167
Cabecera;FC;A;1114-08076525;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;1301408.86;0;9760.56;1311169.42;24;6;;;;;
Detalle;FC;A;1114-08076525;;;;;;;;;7795338999388;RIXATYL 2.5MG COM.RE X60;359418;230523.3;0;1728.92;232252.22;4;;Eticos;BALIARDA S A ;Producto Exento;0;57630.825
Detalle;FC;A;1114-08076525;;;;;;;;;7795338999845;VI-BALIGLUC 50/850 COM.RE X60;281203.32;180357.99;0;1352.68;181710.67;3;;Eticos;BALIARDA S A ;Producto Exento;0;60119.33
Detalle;FC;A;1114-08076525;;;;;;;;;7795338999814;VI-BALIGLUC 50/500 COM.RE X30;136428.12;87502.18;0;656.27;88158.45;3;;Eticos;BALIARDA S A ;Producto Exento;0;29167.39333
Detalle;FC;A;1114-08076525;;;;;;;;;7795338019963;COMIL 200MG COM.RE X30;620304.4;397850.39;0;2983.88;400834.27;4;;Eticos;BALIARDA S A ;Producto Exento;0;99462.5975
Detalle;FC;A;1114-08076525;;;;;;;;;7795338019925;COMIL 50MG COM.RE X30;242546.1;155564.04;0;1166.73;156730.77;6;;Eticos;BALIARDA S A ;Producto Exento;0;25927.34
Detalle;FC;A;1114-08076525;;;;;;;;;7795338999869;VI-BALIGLUC 50/1000 COM.RE X60;389178.36;249610.96;0;1872.08;251483.04;4;;Eticos;BALIARDA S A ;Producto Exento;0;62402.74
Cabecera;FC;A;1114-08076554;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;1996668.34;0;14975.01;2011643.35;84;5;;;;;
Detalle;FC;A;1114-08076554;;;;;;;;;7796285271848;ANEMIDOX FERRUM CAPSU. X30;307877.9;197466.53;0;1481;198947.53;10;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;19746.653
Detalle;FC;A;1114-08076554;;;;;;;;;7796285291723;KARIDIUM 10MG COMPR. X30;180483.45;115758.22;0;868.19;116626.41;15;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;7717.21467
Detalle;FC;A;1114-08076554;;;;;;;;;7796285254544;LINUS COMPR. X30;1127069.75;722879.23;0;5421.59;728300.82;25;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;28915.1692
Detalle;FC;A;1114-08076554;;;;;;;;;7796285279455;OLDINOT 10MG COM.RE X30;736195.65;472180.58;0;3541.35;475721.93;15;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;31478.70533
Detalle;FC;A;1114-08076554;;;;;;;;;7796285279448;OLDINOT 5MG COM.RE X30;761458.63;488383.78;0;3662.88;492046.66;19;;Eticos;DISPROFARMA CC (ELEA);Producto Exento;0;25704.40947
Cabecera;FC;A;1114-08076555;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;253586.91;0;1901.9;255488.81;26;2;;;;;
Detalle;FC;A;1114-08076555;;;;;;;;;7795337901344;COLPOESTRIENE CREMA X15G;131867.4;77301.57;0;579.76;77881.33;6;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;12883.595
Detalle;FC;A;1114-08076555;;;;;;;;;7795337908947;LOSTAPROLOL 5MG COM.RE X30;284015.4;176285.34;0;1322.14;177607.48;20;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;8814.267
Cabecera;FC;A;1114-08076557;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;1017576;0;7631.82;1025207.82;48;1;;;;;
Detalle;FC;A;1114-08076557;;;;;;;;;8054083026213;PREDNEFRIN FORTE SUS.OF X10ML;1639428;1017576;0;7631.82;1025207.82;48;;Eticos;ABBVIE ARGENTINA;Producto Exento;0;21199.5
Cabecera;FC;A;1114-08076564;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;199696.15;0;1497.73;201193.88;32;2;;;;;
Detalle;FC;A;1114-08076564;;;;;;;;;7795338013411;PANTUS BALIARDA 40MG COMPR. X15;116757.96;74886.06;0;561.65;75447.71;12;;Eticos;BALIARDA S A ;Producto Exento;0;6240.505
Detalle;FC;A;1114-08076564;;;;;;;;;7795338013411;PANTUS BALIARDA 40MG COMPR. X15;194596.6;124810.09;0;936.08;125746.17;20;;Eticos;BALIARDA S A ;Producto Exento;0;6240.5045
Cabecera;FC;A;1114-08076680;12/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;19604501.8;0;147033.76;19751535.56;1192;97;;;;;
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999425;NIDIB 5MG COM.RA. X30;173960.04;111574.44;0;836.81;112411.25;12;;Eticos;BALIARDA S A ;Producto Exento;0;9297.87
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016931;HISTADICASONE COM.RE X10;92750.4;59488.19;0;446.16;59934.35;10;;Eticos;BALIARDA S A ;Producto Exento;0;5948.819
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013640;EXERTIAL 500MG COMPR. X14;72264.56;46349.01;0;347.62;46696.63;4;;Eticos;BALIARDA S A ;Producto Exento;0;11587.2525
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016979;TORIVAS 40MG COM.RA. X30;572844.7;367410.82;0;2755.58;370166.4;10;;Eticos;BALIARDA S A ;Producto Exento;0;36741.082
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014401;XEDENOL GESIC COM.RE X20;56611.2;36309.25;0;272.32;36581.57;4;;Eticos;BALIARDA S A ;Producto Exento;0;9077.3125
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001296;TENSIUM 1MG COM.RA X60;51127.71;32792.26;0;245.94;33038.2;3;;Eticos;BALIARDA S A ;Producto Exento;0;10930.75333
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016580;BIDECAR 3.125MG COM.RA. X56;10159.83;6516.31;0;48.87;6565.18;1;;Eticos;BALIARDA S A ;Producto Exento;0;6516.31
Detalle;FC;A;1114-08076680;;;;;;;;;7795338018126;BLAVIN 5MG COMPR. X60;211296.25;135520.99;0;1016.41;136537.4;5;;Eticos;BALIARDA S A ;Producto Exento;0;27104.198
Detalle;FC;A;1114-08076680;;;;;;;;;7795338017105;CLODREL 75MG COM.RE X30;2055163.2;1318139.22;0;9886.04;1328025.26;40;;Eticos;BALIARDA S A ;Producto Exento;0;32953.4805
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015484;BALIGLUC AP COM.RE X30;136700.3;87676.77;0;657.58;88334.35;10;;Eticos;BALIARDA S A ;Producto Exento;0;8767.677
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015972;CRONODICASONE FRA.AM. X1X2ML + JERIN.;45097.24;28924.45;0;216.93;29141.38;4;;Eticos;BALIARDA S A ;Producto Exento;0;7231.1125
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013404;GINKAN 500 COM.RE X20;148505.3;95248.18;0;714.36;95962.54;10;;Eticos;BALIARDA S A ;Producto Exento;0;9524.818
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014302;INSERTEC 100MG COM.RA. X30;408960.3;262298.69;0;1967.24;264265.93;10;;Eticos;BALIARDA S A ;Producto Exento;0;26229.869
Detalle;FC;A;1114-08076680;;;;;;;;;7795338012285;NIDIB 5MG COMPR. X28;71066.7;45580.74;0;341.86;45922.6;5;;Eticos;BALIARDA S A ;Producto Exento;0;9116.148
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013107;URIFEX COMPR. X30;290086.02;186055.17;0;1395.41;187450.58;6;;Eticos;BALIARDA S A ;Producto Exento;0;31009.195
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013572;CLONAGIN 1MG COMPR. X30;1041080;667726.98;0;5007.95;672734.93;100;;Eticos;BALIARDA S A ;Producto Exento;0;6677.2698
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015552;NEUROPLUS COMPR. X60;215273.12;138071.74;0;1035.54;139107.28;4;;Eticos;BALIARDA S A ;Producto Exento;0;34517.935
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016382;REOVEX 10MG COM.RE X30;354134.6;227134.64;0;1703.51;228838.15;20;;Eticos;BALIARDA S A ;Producto Exento;0;11356.732
Detalle;FC;A;1114-08076680;;;;;;;;;7795338019970;DROSIX 50MG COM.RE X30;81957.3;52565.72;0;394.24;52959.96;3;;Eticos;BALIARDA S A ;Producto Exento;0;17521.90667
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001289;TENSIUM 1MG COM.RA X30;26022;16689.98;0;125.17;16815.15;3;;Eticos;BALIARDA S A ;Producto Exento;0;5563.32667
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001142;BLAVIN 5MG COMPR. X30;91075.2;58413.75;0;438.1;58851.85;4;;Eticos;BALIARDA S A ;Producto Exento;0;14603.4375
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015590;DORMILAN COM.RE X30;287309.7;184274.59;0;1382.06;185656.65;18;;Eticos;BALIARDA S A ;Producto Exento;0;10237.47722
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001159;BLAVIN 10MG COMPR. X30;111852.12;71739.64;0;538.05;72277.69;4;;Eticos;BALIARDA S A ;Producto Exento;0;17934.91
Detalle;FC;A;1114-08076680;;;;;;;;;7795338018782;INSERTEC 50MG COMPR. X60;476815.68;305819.71;0;2293.65;308113.36;12;;Eticos;BALIARDA S A ;Producto Exento;0;25484.97583
Detalle;FC;A;1114-08076680;;;;;;;;;7795338003313;DOLOCOX 90MG COM.RE X30;326455.8;209381.97;0;1570.36;210952.33;10;;Eticos;BALIARDA S A ;Producto Exento;0;20938.197
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016771;NEUROPLUS 10MG COM.RE X30;604865.4;387948.01;0;2909.61;390857.62;20;;Eticos;BALIARDA S A ;Producto Exento;0;19397.4005
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013589;CLONAGIN 1MG COMPR. X60;891365.4;571703.36;0;4287.78;575991.14;60;;Eticos;BALIARDA S A ;Producto Exento;0;9528.38933
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014111;CLONAGIN GOTAS X20ML;102343.3;65640.89;0;492.31;66133.2;10;;Eticos;BALIARDA S A ;Producto Exento;0;6564.089
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016245;PROSTOKLAR COMPR. X30;1624930.8;1042197.06;0;7816.48;1050013.54;40;;Eticos;BALIARDA S A ;Producto Exento;0;26054.9265
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016979;TORIVAS 40MG COM.RA. X30;114568.94;73482.16;0;551.12;74033.28;2;;Eticos;BALIARDA S A ;Producto Exento;0;36741.08
Detalle;FC;A;1114-08076680;;;;;;;;;7795338015514;BALIGLUC 500MG COM.RE X30;20347.38;13050.39;0;97.88;13148.27;3;;Eticos;BALIARDA S A ;Producto Exento;0;4350.13
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001159;BLAVIN 10MG COMPR. X30;559260.6;358698.21;0;2690.24;361388.45;20;;Eticos;BALIARDA S A ;Producto Exento;0;17934.9105
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999937;SIAGLIX 50MG COM.RE X30;227269.38;145765.89;0;1093.24;146859.13;3;;Eticos;BALIARDA S A ;Producto Exento;0;48588.63
Detalle;FC;A;1114-08076680;;;;;;;;;7795338999760;REOVEX 20MG COM.RE X60;244399.8;156752.99;0;1175.65;157928.64;4;;Eticos;BALIARDA S A ;Producto Exento;0;39188.2475
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013329;SARVAL D 320/25MG COM.RE X30;396067.9;254029.87;0;1905.22;255935.09;10;;Eticos;BALIARDA S A ;Producto Exento;0;25402.987
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013329;SARVAL D 320/25MG COM.RE X30;39606.79;25402.99;0;190.52;25593.51;1;;Eticos;BALIARDA S A ;Producto Exento;0;25402.99
Detalle;FC;A;1114-08076680;;;;;;;;;7795338001104;DAPAX 10 COM.RE X30;221189.48;141866.33;0;1064;142930.33;4;;Eticos;BALIARDA S A ;Producto Exento;0;35466.5825
Detalle;FC;A;1114-08076680;;;;;;;;;7795338017082;DISARVAL 10/160MG COM.RE X30;850035.4;545195.2;0;4088.96;549284.16;20;;Eticos;BALIARDA S A ;Producto Exento;0;27259.76
Detalle;FC;A;1114-08076680;;;;;;;;;7795338016061;AZIBIOTIC 500MG COM.RE X5;138363.4;88743.39;0;665.58;89408.97;10;;Eticos;BALIARDA S A ;Producto Exento;0;8874.339
Detalle;FC;A;1114-08076680;;;;;;;;;7795338014333;ENDOCLAR 5MG COM.RE X30;147432.24;94559.98;0;709.2;95269.18;4;;Eticos;BALIARDA S A ;Producto Exento;0;23639.995
Detalle;FC;A;1114-08076680;;;;;;;;;7795338013756;INSERTEC 50MG COMPR. X30;481098.6;308566.75;0;2314.25;310881;20;;Eticos;BALIARDA S A ;Producto Exento;0;15428.3375
