TIPO LINEA;TIPO;LETRA;NUMERO FORMATEADO;FECHA;CAEA NRO;CAEA VTO;COD CLIENTE;CUIT;RAZON SOCIAL;RESUMEN;TIPO PEDIDO;CODIGO BARRA;DESCRIPCION;PCIO VTA PUB;BASE EXCENTA+GRAVADO;IVA;OTROS IMPUESTOS;IMPORTE TOTAL;UNIDADES;LINEAS;CLASIF PRODUCTO;LABORATORIO;CONDICION IVA;PORC IVA;PCIO UNITARIO
Detalle;FC;A;1114-08061627;;;;;;;;;7795320050912;YASMIN COM.RE X28;370213.14;237447.1;0;1780.85;239227.95;11;;Eticos;RAYMOS - MEGALABS ARG;Producto Exento;0;21586.1
Detalle;FC;A;1114-08061627;;;;;;;;;7795320010510;DIANE 35 GRAGE. X21 BLISTER;318723.9;204422.88;0;1533.17;205956.05;15;;Eticos;RAYMOS - MEGALABS ARG;Producto Exento;0;13628.192
Detalle;FC;A;1114-08061627;;;;;;;;;7793640232261;ASPIRINA PREVENT COM.RE X50;69942.2;44377.12;0;332.83;44709.95;10;;Eticos;RAYMOS - MEGALABS ARG;Producto Exento;0;4437.712
Cabecera;FC;A;1114-08061628;01/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;5;OFERTA TRANSFER ;;;;587474.23;0;4406.06;591880.29;72;2;;;;;
Detalle;FC;A;1114-08061628;;;;;;;;;7798129415043;ACEMUK 600MG COM.EF. X10;25443.18;16318.73;0;122.39;16441.12;2;;Eticos;ROFINA SACIF (SIEGFRIED);Producto Exento;0;8159.365
Detalle;FC;A;1114-08061628;;;;;;;;;7798129415043;ACEMUK 600MG COM.EF. X10;890511.3;571155.5;0;4283.67;575439.17;70;;Eticos;ROFINA SACIF (SIEGFRIED);Producto Exento;0;8159.36429
Cabecera;FC;A;1114-08067691;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;197621.68;41500.55;7410.81;246533.04;18;1;;;;;
Detalle;FC;A;1114-08067691;;;;;;;;;7791984001086;MEGACISTIN BLOCKER CAP.BL X30;495324.54;197621.68;41500.55;7410.81;246533.04;18;;Alimentos;ROFINA SACIF (GRAMON MILLET);Producto Gravado;21;10978.98222
Cabecera;FC;A;1114-08067694;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;20495.03;0;153.71;20648.74;3;1;;;;;
Detalle;FC;A;1114-08067694;;;;;;;;;7791171001431;COX-QUIN 120MG COM.RE X7;31954.62;20495.03;0;153.71;20648.74;3;;Eticos;ROFINA SACIF (FINADIET);Producto Exento;0;6831.67667
Cabecera;FC;A;1114-08067697;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;46573.74;9780.49;1746.51;58100.74;12;1;;;;;
Detalle;FC;A;1114-08067697;;;;;;;;;7791984000171;MERTHIOLATE BEBE CREMA X40G;108951.36;46573.74;9780.49;1746.51;58100.74;12;;O. T. C.;ROFINA SACIF (GRAMON MILLET);Producto Gravado;21;3881.145
Cabecera;FC;A;1114-08067754;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;15069902.49;0;113024.27;15182926.76;1324;34;;;;;
Detalle;FC;A;1114-08067754;;;;;;;;;7792183487879;GADOPRIL 10MG COMPR. X60;2725821.45;1748285.01;0;13112.14;1761397.15;165;;Eticos;FARMANET S A (GADOR);Producto Exento;0;10595.66673
Detalle;FC;A;1114-08067754;;;;;;;;;7792183002614;BISOPIL 2.5MG COM.RE X30;458116.2;293826.06;0;2203.7;296029.76;60;;Eticos;FARMANET S A (GADOR);Producto Exento;0;4897.101
Detalle;FC;A;1114-08067754;;;;;;;;;7792183000870;PAXON 100MG COMPR. X60;683821.8;438589.12;0;3289.42;441878.54;15;;Eticos;FARMANET S A (GADOR);Producto Exento;0;29239.27467
Detalle;FC;A;1114-08067754;;;;;;;;;7792183002348;ALPLAX 0.25MG COMPR. X60;96211.2;61707.96;0;462.81;62170.77;15;;Eticos;FARMANET S A (GADOR);Producto Exento;0;4113.864
Detalle;FC;A;1114-08067754;;;;;;;;;7792183487565;CALCIMAX FORTE COMPR. X30;39426.16;25287.11;0;189.65;25476.76;4;;Eticos;FARMANET S A (GADOR);Producto Exento;0;6321.7775
Detalle;FC;A;1114-08067754;;;;;;;;;7792183002256;SINLIP 40MG COMPR. X30;1103696.6;707888.29;0;5309.16;713197.45;20;;Eticos;FARMANET S A (GADOR);Producto Exento;0;35394.4145
Detalle;FC;A;1114-08067754;;;;;;;;;7792183184488;NOVACEF COMPR. X8;286813.8;183956.42;0;1379.67;185336.09;6;;Eticos;FARMANET S A (GADOR);Producto Exento;0;30659.40333
Detalle;FC;A;1114-08067754;;;;;;;;;7792183000870;PAXON 100MG COMPR. X60;227940.6;146196.37;0;1096.47;147292.84;5;;Eticos;FARMANET S A (GADOR);Producto Exento;0;29239.274
Detalle;FC;A;1114-08067754;;;;;;;;;7792183487879;GADOPRIL 10MG COMPR. X60;82600.65;52978.33;0;397.34;53375.67;5;;Eticos;FARMANET S A (GADOR);Producto Exento;0;10595.666
Detalle;FC;A;1114-08067754;;;;;;;;;7792183002454;GADOCOR 5MG COMPR. X30;594304;381174.26;0;2858.81;384033.07;40;;Eticos;FARMANET S A (GADOR);Producto Exento;0;9529.3565
Detalle;FC;A;1114-08067754;;;;;;;;;7792183001723;DIOCAM 1MG COMPR. X60;207471.45;133067.79;0;998.01;134065.8;15;;Eticos;FARMANET S A (GADOR);Producto Exento;0;8871.186
Detalle;FC;A;1114-08067754;;;;;;;;;7792183001723;DIOCAM 1MG COMPR. X60;27662.86;17742.37;0;133.07;17875.44;2;;Eticos;FARMANET S A (GADOR);Producto Exento;0;8871.185
Detalle;FC;A;1114-08067754;;;;;;;;;7792183487923;GADOPRIL 5MG COMPR. X60;203266.8;130371.12;0;977.78;131348.9;20;;Eticos;FARMANET S A (GADOR);Producto Exento;0;6518.556
Detalle;FC;A;1114-08067754;;;;;;;;;7792183488005;ATENOLOL GADOR 25MG COMPR. X60;484574.7;310796.23;0;2330.97;313127.2;30;;Eticos;FARMANET S A (GADOR);Producto Exento;0;10359.87433
Detalle;FC;A;1114-08067754;;;;;;;;;7792183000290;HIPOGLUT 4MG COMPR. X30;331496;212614.55;0;1594.61;214209.16;20;;Eticos;FARMANET S A (GADOR);Producto Exento;0;10630.7275
Detalle;FC;A;1114-08067754;;;;;;;;;7792183184488;NOVACEF COMPR. X8;191209.2;122637.61;0;919.78;123557.39;4;;Eticos;FARMANET S A (GADOR);Producto Exento;0;30659.4025
Detalle;FC;A;1114-08067754;;;;;;;;;7792183186376;SOMIT 10MG COMPR. X30;168452.5;108042.01;0;810.32;108852.33;10;;Eticos;FARMANET S A (GADOR);Producto Exento;0;10804.201
Detalle;FC;A;1114-08067754;;;;;;;;;7792183186376;SOMIT 10MG COMPR. X30;6738100;4321680.24;0;32412.6;4354092.84;400;;Eticos;FARMANET S A (GADOR);Producto Exento;0;10804.2006
Detalle;FC;A;1114-08067754;;;;;;;;;7792183001372;SOMIT 5MG COMPR. X30;560098;359235.19;0;2694.26;361929.45;40;;Eticos;FARMANET S A (GADOR);Producto Exento;0;8980.87975
Detalle;FC;A;1114-08067754;;;;;;;;;7792183487992;ATENOLOL GADOR 25MG COMPR. X30;83313.3;53435.47;0;400.77;53836.24;10;;Eticos;FARMANET S A (GADOR);Producto Exento;0;5343.547
Detalle;FC;A;1114-08067754;;;;;;;;;7792183001846;DESLAFAX 100MG COMPR. X30;478941.5;307183.18;0;2303.87;309487.05;10;;Eticos;FARMANET S A (GADOR);Producto Exento;0;30718.318
Detalle;FC;A;1114-08067754;;;;;;;;;7792183001747;DIOCAM 2MG COMPR. X50;256444.8;164478.31;0;1233.59;165711.9;20;;Eticos;FARMANET S A (GADOR);Producto Exento;0;8223.9155
Detalle;FC;A;1114-08067754;;;;;;;;;7792183002508;GADOFEROL SOLUC. X2ML;323774;207661.93;0;1557.46;209219.39;40;;Eticos;FARMANET S A (GADOR);Producto Exento;0;5191.54825
Detalle;FC;A;1114-08067754;;;;;;;;;7792183488180;PAXON-D 50/12.5MG COM.RE X30;2286070;1466238;0;10996.79;1477234.79;100;;Eticos;FARMANET S A (GADOR);Producto Exento;0;14662.38
Detalle;FC;A;1114-08067754;;;;;;;;;7792183487992;ATENOLOL GADOR 25MG COMPR. X30;333253.2;213741.9;0;1603.06;215344.96;40;;Eticos;FARMANET S A (GADOR);Producto Exento;0;5343.5475
Detalle;FC;A;1114-08067754;;;;;;;;;7792183487565;CALCIMAX FORTE COMPR. X30;354835.44;227583.98;0;1706.88;229290.86;36;;Eticos;FARMANET S A (GADOR);Producto Exento;0;6321.77722
Detalle;FC;A;1114-08067754;;;;;;;;;7792183185850;RISPERIN 3MG COMPR. X60;1149242.64;737100.48;0;5528.25;742628.73;14;;Eticos;FARMANET S A (GADOR);Producto Exento;0;52650.03429
Detalle;FC;A;1114-08067754;;;;;;;;;7792183488043;FILTEN 6.25MG COM.RA. X60;743492.4;476860.85;0;3576.46;480437.31;40;;Eticos;FARMANET S A (GADOR);Producto Exento;0;11921.52125
Detalle;FC;A;1114-08067754;;;;;;;;;7792183488005;ATENOLOL GADOR 25MG COMPR. X60;161524.9;103598.74;0;776.99;104375.73;10;;Eticos;FARMANET S A (GADOR);Producto Exento;0;10359.874
Detalle;FC;A;1114-08067754;;;;;;;;;7792183490060;ATUREN 1000MG COM.RE X30;341312.58;218910.82;0;1641.83;220552.65;9;;Eticos;FARMANET S A (GADOR);Producto Exento;0;24323.42444
Detalle;FC;A;1114-08067754;;;;;;;;;7792183490060;ATUREN 1000MG COM.RE X30;796396.02;510791.92;0;3830.94;514622.86;21;;Eticos;FARMANET S A (GADOR);Producto Exento;0;24323.42476
Detalle;FC;A;1114-08067754;;;;;;;;;7792183001730;DIOCAM 2MG COMPR. X30;803248;515186.52;0;3863.9;519050.42;80;;Eticos;FARMANET S A (GADOR);Producto Exento;0;6439.8315
Detalle;FC;A;1114-08067754;;;;;;;;;7792183488074;FILTEN 3.125MG COM.RA. X30;62497.9;40084.86;0;300.64;40385.5;10;;Eticos;FARMANET S A (GADOR);Producto Exento;0;4008.486
Detalle;FC;A;1114-08067754;;;;;;;;;7792183001723;DIOCAM 1MG COMPR. X60;110651.44;70969.49;0;532.27;71501.76;8;;Eticos;FARMANET S A (GADOR);Producto Exento;0;8871.18625
Cabecera;FC;A;1114-08067756;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;282371.64;0;2117.79;284489.43;22;2;;;;;
Detalle;FC;A;1114-08067756;;;;;;;;;7791171000755;CALMADOR RETARD 100MG COM.RE X10;131482.4;84330.07;0;632.48;84962.55;10;;Eticos;ROFINA SACIF (FINADIET);Producto Exento;0;8433.007
Detalle;FC;A;1114-08067756;;;;;;;;;7791171000298;MESEL COM.RE X1;308774.52;198041.57;0;1485.31;199526.88;12;;Eticos;ROFINA SACIF (FINADIET);Producto Exento;0;16503.46417
Cabecera;FC;A;1114-08067760;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;33269.03;6986.5;1247.59;41503.12;8;1;;;;;
Detalle;FC;A;1114-08067760;;;;;;;;;7793742007989;DERMAGLOS CORPORAL EMULS. X50ML PIEL DEL DIABETICO;71788.72;33269.03;6986.5;1247.59;41503.12;8;;O. T. C.;ROFINA SACIF (ANDROMACO);Producto Gravado;21;4158.62875
Cabecera;FC;A;1114-08067764;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;165679.38;0;1242.6;166921.98;3;1;;;;;
Detalle;FC;A;1114-08067764;;;;;;;;;7798260150469;NEUPRO 2MG/24HS PARCH. X7;258317.4;165679.38;0;1242.6;166921.98;3;;Eticos;ROFINA SACIF (BIOPAS);Producto Exento;0;55226.46
Cabecera;FC;A;1114-08067774;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;304337.31;0;2282.54;306619.85;27;4;;;;;
Detalle;FC;A;1114-08067774;;;;;;;;;7798195031246;UNIFRESH LUBRICANTE X15ML;24270;11715.61;0;87.87;11803.48;3;;O. T. C.;ROFINA SACIF (MAX VISION);Producto Exento;0;3905.20333
Detalle;FC;A;1114-08067774;;;;;;;;;7798137190338;SEDESTEROL GOT.OF X5ML;103320;49878.61;0;374.09;50252.7;4;;Eticos;ROFINA SACIF (MAX VISION);Producto Exento;0;12469.6525
Detalle;FC;A;1114-08067774;;;;;;;;;7798195031215;UNIFRESH MULTIPROPOSITO SOLUC. X360ML;82000;39583.71;0;296.88;39880.59;8;;O. T. C.;ROFINA SACIF (MAX VISION);Producto Exento;0;4947.96375
Detalle;FC;A;1114-08067774;;;;;;;;;7798137190208;PRESS OUT T SOLUC.OFTAL. X5ML;420840;203159.38;0;1523.7;204683.08;12;;Eticos;ROFINA SACIF (MAX VISION);Producto Exento;0;16929.94833
Cabecera;FC;A;1114-08067781;06/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;329369.46;69167.59;12351.35;410888.4;30;1;;;;;
Detalle;FC;A;1114-08067781;;;;;;;;;7791984001086;MEGACISTIN BLOCKER CAP.BL X30;825540.9;329369.46;69167.59;12351.35;410888.4;30;;Alimentos;ROFINA SACIF (GRAMON MILLET);Producto Gravado;21;10978.982
Cabecera;FC;A;1114-08069774;07/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;1285195.27;0;9638.97;1294834.24;135;7;;;;;
Detalle;FC;A;1114-08069774;;;;;;;;;7792183488609;SINLIP 5MG COMPR. X30;59644.15;38254.53;0;286.91;38541.44;5;;Eticos;FARMANET S A (GADOR);Producto Exento;0;7650.906
Detalle;FC;A;1114-08069774;;;;;;;;;7792183489293;PALIAX 80MG COM.RE X30;119883.85;76891;0;576.68;77467.68;5;;Eticos;FARMANET S A (GADOR);Producto Exento;0;15378.2
Detalle;FC;A;1114-08069774;;;;;;;;;7792183488609;SINLIP 5MG COMPR. X30;178932.45;114763.58;0;860.73;115624.31;15;;Eticos;FARMANET S A (GADOR);Producto Exento;0;7650.90533
Detalle;FC;A;1114-08069774;;;;;;;;;7792183001754;DIOCAM 2MG COMPR. X60;69574.95;44623.96;0;334.68;44958.64;5;;Eticos;FARMANET S A (GADOR);Producto Exento;0;8924.792
Detalle;FC;A;1114-08069774;;;;;;;;;7792183001754;DIOCAM 2MG COMPR. X60;1043624.25;669359.36;0;5020.2;674379.56;75;;Eticos;FARMANET S A (GADOR);Producto Exento;0;8924.79147
Detalle;FC;A;1114-08069774;;;;;;;;;7792183487947;GADOPRIL 5MG COMPR. X30;52603.6;33738.82;0;253.04;33991.86;10;;Eticos;FARMANET S A (GADOR);Producto Exento;0;3373.882
Detalle;FC;A;1114-08069774;;;;;;;;;7792183489293;PALIAX 80MG COM.RE X30;479535.4;307564.02;0;2306.73;309870.75;20;;Eticos;FARMANET S A (GADOR);Producto Exento;0;15378.201
Cabecera;FC;A;1114-08069777;07/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;94259.74;19794.55;3534.74;117589.03;23;1;;;;;
Detalle;FC;A;1114-08069777;;;;;;;;;7795371459559;BLUE VIT B12 COM.MA. X20 ANANA;216108;94259.74;19794.55;3534.74;117589.03;23;;Alimentos;DISPROFARMA SA (TRB);Producto Gravado;21;4098.24957
Cabecera;FC;A;1114-08070642;07/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;384249.27;0;2881.87;387131.14;6;2;;;;;
Detalle;FC;A;1114-08070642;;;;;;;;;7795338002545;LEVECOM 500MG COM.RA. X60;419389.28;268987.62;0;2017.41;271005.03;4;;Eticos;BALIARDA S A ;Producto Exento;0;67246.905
Detalle;FC;A;1114-08070642;;;;;;;;;7795338999388;RIXATYL 2.5MG COM.RE X60;179709;115261.65;0;864.46;116126.11;2;;Eticos;BALIARDA S A ;Producto Exento;0;57630.825
Cabecera;FC;A;1114-08070645;07/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;26618.68;0;199.64;26818.32;8;1;;;;;
Detalle;FC;A;1114-08070645;;;;;;;;;7795347000327;MULTIN GOTAS X20ML;41502.24;26618.68;0;199.64;26818.32;8;;Eticos;LAZAR;Producto Exento;0;3327.335
Cabecera;FC;A;1114-08070647;07/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;84398.89;0;632.99;85031.88;6;1;;;;;
Detalle;FC;A;1114-08070647;;;;;;;;;7795347957393;TACRODERM 0.1% UNGUE.DERM. X20G;131589.66;84398.89;0;632.99;85031.88;6;;Eticos;LAZAR;Producto Exento;0;14066.48167
Cabecera;FC;A;1114-08071052;07/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;1164858.92;0;8736.44;1173595.36;27;2;;;;;
Detalle;FC;A;1114-08071052;;;;;;;;;7795338015910;BIATRIX 100MG COM.RE X30;1345316.8;862858.46;0;6471.44;869329.9;20;;Eticos;BALIARDA S A ;Producto Exento;0;43142.923
Detalle;FC;A;1114-08071052;;;;;;;;;7795338015910;BIATRIX 100MG COM.RE X30;470860.88;302000.46;0;2265;304265.46;7;;Eticos;BALIARDA S A ;Producto Exento;0;43142.92286
Cabecera;FC;A;1114-08071183;07/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;823186.55;0;6173.9;829360.45;32;4;;;;;
Detalle;FC;A;1114-08071183;;;;;;;;;7795338019840;BIATRIX 100MG COM.RE X60;833178.64;534383.58;0;4007.88;538391.46;8;;Eticos;BALIARDA S A ;Producto Exento;0;66797.9475
Detalle;FC;A;1114-08071183;;;;;;;;;7795338014333;ENDOCLAR 5MG COM.RE X30;368580.6;236399.95;0;1773;238172.95;10;;Eticos;BALIARDA S A ;Producto Exento;0;23639.995
Detalle;FC;A;1114-08071183;;;;;;;;;7795338001265;TENSIUM 0.5MG COM.RA X30;23343.92;14972.29;0;112.29;15084.58;4;;Eticos;BALIARDA S A ;Producto Exento;0;3743.0725
Detalle;FC;A;1114-08071183;;;;;;;;;7795338001265;TENSIUM 0.5MG COM.RA X30;58359.8;37430.73;0;280.73;37711.46;10;;Eticos;BALIARDA S A ;Producto Exento;0;3743.073
Cabecera;FC;A;1114-08071582;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;475010.9;99752.29;17812.91;592576.1;10;1;;;;;
Detalle;FC;A;1114-08071582;;;;;;;;;7795337906684;CONTOUR TS TIRAS X50;1190580.9;475010.9;99752.29;17812.91;592576.1;10;;O. T. C.;GLOBALFARM (TEMIS-LOSTALO);Producto Gravado;21;47501.09
Cabecera;FC;A;1114-08071590;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;4263218.12;8525.94;33192.13;4304936.19;249;16;;;;;
Detalle;FC;A;1114-08071590;;;;;;;;;7795337907339;TOTAL MAGNESIANO SPORT COM.RE X30;121728.42;75555.56;0;566.67;76122.23;6;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;12592.59333
Detalle;FC;A;1114-08071590;;;;;;;;;7795337907339;TOTAL MAGNESIANO SPORT COM.RE X30;486913.68;302222.23;0;2266.67;304488.9;24;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;12592.59292
Detalle;FC;A;1114-08071590;;;;;;;;;7795337906929;TOTAL MAGNESIANO VITALIZANTE PLUS COM.RE X30;1897234.56;1177593.98;0;8831.95;1186425.93;96;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;12266.60396
Detalle;FC;A;1114-08071590;;;;;;;;;7795337991086;TOTAL MAGNESIANO VITALIZANTE COM.EF. X24;81876.1;40599.72;8525.94;1522.49;50648.15;5;;Alimentos;GLOBALFARM (TEMIS-LOSTALO);Producto Gravado;21;8119.944
Detalle;FC;A;1114-08071590;;;;;;;;;7795337909098;NICORVAS 80MG COM.RE X30;48128.14;29872.64;0;224.04;30096.68;2;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;14936.32
Detalle;FC;A;1114-08071590;;;;;;;;;7795337900149;NODIS 10MG COM.RE X30;170058.8;105553.71;0;791.65;106345.36;10;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;10555.371
Detalle;FC;A;1114-08071590;;;;;;;;;7795337907957;LOSTAPRES 2.5MG COMPR. X30;72028.32;43217.01;0;324.13;43541.14;4;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;10804.2525
Detalle;FC;A;1114-08071590;;;;;;;;;7795337907148;COLPOESTRIENE OVULOS X20;249652.14;146347.81;0;1097.61;147445.42;6;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;24391.30167
Detalle;FC;A;1114-08071590;;;;;;;;;7795337908039;TOTAL MAGNESIANO GRANU. X50G LIMON;477419.2;312791.87;0;2345.94;315137.81;20;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;15639.5935
Detalle;FC;A;1114-08071590;;;;;;;;;7795337901320;TOTAL MAGNESIANO SPORT SOBRES X30;43014.16;29664.94;0;222.49;29887.43;2;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;14832.47
Detalle;FC;A;1114-08071590;;;;;;;;;7795337901320;TOTAL MAGNESIANO SPORT SOBRES X30;1032339.84;711958.56;0;5339.69;717298.25;48;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;14832.47
Detalle;FC;A;1114-08071590;;;;;;;;;7795337903737;FLORATIL 250MG CAPSU. X50;1621936.6;1062648.15;0;7969.86;1070618.01;10;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;106264.815
Detalle;FC;A;1114-08071590;;;;;;;;;7795337909098;NICORVAS 80MG COM.RE X30;48128.14;29872.64;0;224.04;30096.68;2;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;14936.32
Detalle;FC;A;1114-08071590;;;;;;;;;7795337901450;FERRANIN COM.RE X30;65385.12;40583.86;0;304.38;40888.24;6;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;6763.97667
Detalle;FC;A;1114-08071590;;;;;;;;;7795337900675;LOSTAPRES 10MG COMPR. X30;176115.04;105669.02;0;792.52;106461.54;4;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;26417.255
Detalle;FC;A;1114-08071590;;;;;;;;;7795337906929;TOTAL MAGNESIANO VITALIZANTE PLUS COM.RE X30;79051.44;49066.42;0;368;49434.42;4;;Eticos;GLOBALFARM (TEMIS-LOSTALO);Producto Exento;0;12266.605
Cabecera;FC;A;1114-08071591;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;825594.39;0;6191.95;831786.34;65;10;;;;;
Detalle;FC;A;1114-08071591;;;;;;;;;7795347972310;MEDOBIS 850MG COM.RE X30;83831.6;53767.84;0;403.26;54171.1;8;;Eticos;LAZAR;Producto Exento;0;6720.98
Detalle;FC;A;1114-08071591;;;;;;;;;7795347900016;ALZEPRAL 40MG CAPSU. X28;283421.92;181781;0;1363.36;183144.36;8;;Eticos;LAZAR;Producto Exento;0;22722.625
Detalle;FC;A;1114-08071591;;;;;;;;;7795347972839;INSPIROL 10MG COM.RE X30;180437.64;115728.98;0;867.97;116596.95;6;;Eticos;LAZAR;Producto Exento;0;19288.16333
Detalle;FC;A;1114-08071591;;;;;;;;;7795347955993;VERICORDIN 50MG COMPR. X30;33572.5;21532.66;0;161.49;21694.15;5;;Eticos;LAZAR;Producto Exento;0;4306.532
Detalle;FC;A;1114-08071591;;;;;;;;;7795347972761;GLUKENIL 2MG COMPR. X30;40405.56;25915.31;0;194.36;26109.67;3;;Eticos;LAZAR;Producto Exento;0;8638.43667
Detalle;FC;A;1114-08071591;;;;;;;;;7795347000150;ECAPRILAT 10MG COMPR. X60;119120.56;76401.51;0;573.01;76974.52;8;;Eticos;LAZAR;Producto Exento;0;9550.18875
Detalle;FC;A;1114-08071591;;;;;;;;;7795347972051;ALIN 10MG COMPR. X30;30352.78;19467.65;0;146.01;19613.66;2;;Eticos;LAZAR;Producto Exento;0;9733.825
Detalle;FC;A;1114-08071591;;;;;;;;;7795347903116;ASTENDE 20MG COM.RE X30;251843.28;161527.09;0;1211.45;162738.54;8;;Eticos;LAZAR;Producto Exento;0;20190.88625
Detalle;FC;A;1114-08071591;;;;;;;;;7795347972327;MEDOBIS 850MG COM.RE X60;230796.84;148028.36;0;1110.21;149138.57;12;;Eticos;LAZAR;Producto Exento;0;12335.69667
Detalle;FC;A;1114-08071591;;;;;;;;;7795347909057;NEBICOR 2.5MG COMPR. X30;33434.15;21443.99;0;160.83;21604.82;5;;Eticos;LAZAR;Producto Exento;0;4288.798
Cabecera;FC;A;1114-08071593;08/02/2025;C.A.E.A. Nro.: 35045996448201;Fecha de Vencimiento: 15/02/2025;4793126;30-70882226-0;NUEVA VILLA SRL;6;OFERTA TRANSFER ;;;;2198216.46;0;16486.64;2214703.1;139;10;;;;;
Detalle;FC;A;1114-08071593;;;;;;;;;7790375269166;SEROQUEL 25MG COMPR. X30;172960.04;110933.34;0;832;111765.34;4;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;27733.335
Detalle;FC;A;1114-08071593;;;;;;;;;7790375251093;TRANQUINAL 0.5MG COMPR. X100;98631.3;63259.62;0;474.45;63734.07;6;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;10543.27
Detalle;FC;A;1114-08071593;;;;;;;;;7790375253097;TRANQUINAL 2MG COMPR. X50;229876.9;147438.29;0;1105.79;148544.08;10;;Eticos;DISPROFARMA CC (BAGO);Producto Exento;0;14743.829
